x,v
0.935961,-0.3552
0.895761,-0.446786
0.846604,-0.533904
0.78898,-0.615683
0.723467,-0.691306
0.650719,-0.760015
0.571464,-0.821124
0.486494,-0.874022
0.39666,-0.91818
0.302858,-0.953156
0.206029,-0.9786
0.107138,-0.994259
0.00717687,-0.999974
-0.0928564,-0.99569
-0.191961,-0.981449
-0.289146,-0.957394
-0.38344,-0.923765
-0.473899,-0.880898
-0.55962,-0.829222
-0.639744,-0.769254
-0.71347,-0.701593
-0.780062,-0.626916
-0.838854,-0.545971
-0.889256,-0.459565
-0.930767,-0.368564
-0.962969,-0.273877
-0.985542,-0.176452
-0.998259,-0.0772615
-1.00099,0.0227012
-0.993719,0.122437
-0.976507,0.220948
-0.94953,0.31725
-0.913057,0.410379
-0.867454,0.499405
-0.813176,0.583436
-0.750766,0.661633
-0.680849,0.733214
-0.604124,0.797463
-0.521357,0.853737
-0.433376,0.901474
-0.341062,0.940195
-0.245337,0.969515
-0.147159,0.98914
-0.0475091,0.998874
0.0526158,0.998618
0.152215,0.988377
0.250291,0.968251
0.345865,0.938444
0.43798,0.899251
0.525715,0.851067
0.608193,0.794371
0.684589,0.729732
0.75414,0.657796
0.816149,0.579281
0.869996,0.494974
0.915143,0.405717
0.951139,0.312403
0.977624,0.215965
0.994332,0.117367
1.0011,0.0175955
0.997851,-0.0823519
0.984627,-0.181476
0.961556,-0.278785
0.92887,-0.373306
0.886895,-0.464095
0.836051,-0.550242
0.776847,-0.630887
0.709874,-0.705223
0.635802,-0.772507
0.555372,-0.832065
0.469389,-0.883303
0.378712,-0.925708
0.284247,-0.958856
0.18694,-0.982416
0.0877642,-0.996151
-0.0122898,-0.999925
-0.112221,-0.993699
-0.21103,-0.977537
-0.307728,-0.951599
-0.401349,-0.916145
-0.490957,-0.87153
-0.575655,-0.818199
-0.654597,-0.756686
-0.726993,-0.687607
-0.792118,-0.611651
-0.849323,-0.529579
-0.898034,-0.442211
-0.937765,-0.350421
-0.968118,-0.255127
-0.988791,-0.157282
-0.999575,-0.0578636
-1.00036,0.0421333
-0.991148,0.141709
-0.972021,0.239867
-0.943175,0.335627
-0.904896,0.428031
-0.857568,0.516154
-0.801665,0.599116
-0.737745,0.676086
-0.666448,0.746296
-0.588486,0.809043
-0.50464,0.863699
-0.415746,0.909718
-0.322696,0.94664
-0.226418,0.974096
-0.127877,0.991811
-0.0280563,0.999607
0.0720448,0.997408
0.171425,0.985234
0.269092,0.963209
0.364067,0.931551
0.455402,0.890577
0.542182,0.840698
0.623541,0.782412
0.698665,0.716301
0.766802,0.643028
0.82727,0.563325
0.879467,0.477988
0.922868,0.387871
0.957041,0.293876
0.981643,0.196941
0.996429,0.0980377
1.00125,-0.00184625
0.99606,-0.101712
0.980908,-0.20056
0.955948,-0.297403
0.921428,-0.391272
0.877693,-0.481228
0.825182,-0.566372
0.764419,-0.645852
0.696012,-0.718873
0.620644,-0.784706
0.539071,-0.842692
0.452106,-0.892251
0.36062,-0.932887
0.265529,-0.964194
0.167782,-0.98586
0.0683567,-0.997667
-0.0317517,-0.999497
-0.131543,-0.991332
-0.230018,-0.973254
-0.326194,-0.945444
-0.419107,-0.908179
-0.507829,-0.861832
-0.591473,-0.806867
-0.669203,-0.743833
-0.74024,-0.673361
-0.803875,-0.596155
-0.859471,-0.512988
-0.906472,-0.424691
-0.944409,-0.332147
-0.972902,-0.236281
-0.991665,-0.138053
-1.00051,-0.0384438
-0.999354,0.0615495
-0.988202,0.160927
-0.967169,0.258696
-0.936463,0.353877
-0.896393,0.44552
-0.847359,0.532708
-0.789851,0.614568
-0.724445,0.690283
-0.651795,0.759095
-0.572626,0.820316
-0.487732,0.873334
-0.397959,0.917619
-0.304208,0.952727
-0.207414,0.978308
-0.108546,0.994106
-0.00859283,0.999963
0.0914465,0.99582
0.190571,0.98172
0.28779,0.957802
0.382132,0.924305
0.472651,0.881566
0.558445,0.830011
0.638654,0.770157
0.712476,0.7026
0.779174,0.628018
0.83808,0.547155
0.888605,0.460821
0.930244,0.369878
0.96258,0.275237
0.985291,0.177843
0.998149,0.0786714
1.00103,-0.0212873
0.993892,-0.121033
0.976819,-0.219569
0.949978,-0.315909
0.913637,-0.409089
0.86816,-0.498179
0.814001,-0.582287
0.751703,-0.660572
0.681887,-0.732252
0.605252,-0.796609
0.522565,-0.853
0.434652,-0.900861
0.342393,-0.939713
0.24671,-0.969168
0.148559,-0.988931
0.0489234,-0.998806
-0.0512017,-0.998692
-0.150815,-0.988591
-0.24892,-0.968604
-0.344536,-0.938931
-0.436706,-0.899869
-0.52451,-0.851808
-0.607068,-0.79523
-0.683555,-0.730698
-0.753207,-0.65886
-0.815327,-0.580433
-0.869294,-0.496202
-0.914568,-0.407009
-0.950696,-0.313746
-0.977317,-0.217345
-0.994165,-0.118771
-1.00107,-0.0190095
-0.997967,0.0809424
-0.984883,0.180085
-0.96195,0.277427
-0.929398,0.371994
-0.887551,0.462841
-0.836829,0.54906
-0.777739,0.629789
-0.710872,0.704219
-0.636895,0.771608
-0.55655,0.83128
-0.470639,0.882639
-0.380022,0.925173
-0.285605,0.958454
-0.188331,0.982151
-0.0891746,0.996026
0.0108739,0.999941
0.110814,0.993857
0.209645,0.977834
0.30638,0.952032
0.400052,0.916711
0.489722,0.872222
0.574496,0.819011
0.653525,0.75761
0.726018,0.688633
0.791251,0.61277
0.848572,0.530778
0.897407,0.443479
0.937268,0.351746
0.967756,0.256494
0.988567,0.158678
0.999492,0.0592754
1.00042,-0.0407203
0.991348,-0.140309
0.97236,-0.238494
0.943649,-0.334295
0.905501,-0.426752
0.858298,-0.514942
0.802513,-0.597983
0.738702,-0.675043
0.667504,-0.745354
0.589631,-0.80821
0.505862,-0.862985
0.417034,-0.90913
0.324036,-0.946183
0.227797,-0.973775
0.129281,-0.991629
0.0294717,-0.999567
-0.0706323,-0.997509
-0.17003,-0.985476
-0.267727,-0.963588
-0.362748,-0.932064
-0.45414,-0.89122
-0.540991,-0.841463
-0.622433,-0.783292
-0.69765,-0.717288
-0.76589,-0.644111
-0.826472,-0.564492
-0.878789,-0.479229
-0.922318,-0.389174
-0.956624,-0.295227
-0.981363,-0.198328
-0.996289,-0.099445
-1.00125,0.000432023
-0.996203,0.100305
-0.981191,0.199174
-0.956368,0.296052
-0.921981,0.38997
-0.878374,0.479988
-0.825983,0.565205
-0.765333,0.644771
-0.697029,0.717889
-0.621755,0.783829
-0.540263,0.841929
-0.453369,0.891611
-0.361941,0.932377
-0.266894,0.963818
-0.169177,0.985622
-0.0697694,0.997569
0.0303364,0.999541
0.130139,0.991517
0.22864,0.973578
0.324854,0.945903
0.417821,0.90877
0.506608,0.862548
0.59033,0.807701
0.668149,0.744777
0.739286,0.674406
0.80303,0.59729
0.858744,0.514201
0.90587,0.425971
0.943938,0.33348
0.972566,0.237655
0.991469,0.139453
1.00046,0.0398569
0.99944,-0.0601379
0.988429,-0.159531
0.967534,-0.25733
0.936963,-0.352554
0.897023,-0.444254
0.848113,-0.53151
0.790721,-0.613452
0.725422,-0.689259
0.652869,-0.758174
0.573787,-0.819507
0.488968,-0.872644
0.399258,-0.917056
0.305557,-0.952296
0.208799,-0.978014
0.109954,-0.993952
0.0100088,-0.99995
-0.0900363,-0.995949
-0.189181,-0.981988
-0.286434,-0.958207
-0.380822,-0.924844
-0.471403,-0.882233
-0.557269,-0.830799
-0.637563,-0.771058
-0.711481,-0.703606
-0.778284,-0.629117
-0.837304,-0.548338
-0.887951,-0.462075
-0.929719,-0.371192
-0.96219,-0.276596
-0.985038,-0.179235
-0.998037,-0.0800812
-1.00105,0.0198734
-0.994062,0.119629
-0.977129,0.218189
-0.950424,0.314566
-0.914215,0.407798
-0.868865,0.496952
-0.814825,0.581137
-0.752637,0.65951
-0.682923,0.731288
-0.60638,0.795753
-0.523772,0.852261
-0.435927,0.900246
-0.343723,0.939228
-0.248082,0.968818
-0.14996,0.988721
-0.0503377,0.998735
0.0497875,0.998763
0.149415,0.988803
0.247548,0.968955
0.343206,0.939417
0.435431,0.900485
0.523303,0.852548
0.605941,0.796086
0.68252,0.731663
0.752274,0.659923
0.814505,0.581585
0.868591,0.49743
0.913991,0.408301
0.950251,0.315089
0.977008,0.218726
0.993996,0.120175
1.00104,0.0204234
0.998081,-0.0795328
0.985137,-0.178694
0.962342,-0.276068
0.929923,-0.370681
0.888206,-0.461587
0.837606,-0.547878
0.77863,-0.62869
0.711868,-0.703215
0.637987,-0.770707
0.557727,-0.830493
0.471889,-0.881974
0.381332,-0.924635
0.286962,-0.95805
0.189722,-0.981884
0.0905849,-0.995899
-0.00945792,-0.999955
-0.109406,-0.994012
-0.20826,-0.978129
-0.305032,-0.952464
-0.398753,-0.917275
-0.488487,-0.872913
-0.573336,-0.819822
-0.652451,-0.758532
-0.725042,-0.689658
-0.790383,-0.613887
-0.84782,-0.531976
-0.896778,-0.444747
-0.936769,-0.353069
-0.967392,-0.257861
-0.988341,-0.160074
-0.999407,-0.0606871
-1.00048,0.0393072
-0.991545,0.138908
-0.972697,0.237121
-0.944121,0.332961
-0.906105,0.425473
-0.859027,0.513729
-0.803359,0.596849
-0.739657,0.673999
-0.668559,0.74441
-0.590775,0.807377
-0.507083,0.86227
-0.418321,0.90854
-0.325375,0.945725
-0.229176,0.973452
-0.130685,0.991445
-0.030887,0.999524
0.0692198,0.997607
0.168634,0.985715
0.266363,0.963965
0.361427,0.932575
0.452878,0.89186
0.539799,0.842226
0.621323,0.78417
0.696633,0.718272
0.764978,0.645192
0.825672,0.565659
0.878109,0.48047
0.921766,0.390476
0.956205,0.296578
0.981081,0.199714
0.996147,0.100852
1.00125,0.000982208
0.996344,-0.0988976
0.981472,-0.197788
0.956786,-0.294701
0.922532,-0.388667
0.879053,-0.478746
0.826783,-0.564038
0.766245,-0.64369
0.698045,-0.716904
0.622864,-0.78295
0.541455,-0.841166
0.454631,-0.89097
0.363261,-0.931864
0.268258,-0.96344
0.170573,-0.985382
0.0711818,-0.99747
-0.028921,-0.999583
-0.128735,-0.9917
-0.227261,-0.9739
-0.323515,-0.946361
-0.416533,-0.909359
-0.505387,-0.863263
-0.589186,-0.808534
-0.667093,-0.74572
-0.73833,-0.675449
-0.802183,-0.598424
-0.858015,-0.515414
-0.905266,-0.42725
-0.943465,-0.334813
-0.972229,-0.239028
-0.99127,-0.140853
-1.0004,-0.04127
-0.999524,0.0587262
-0.988654,0.158135
-0.967897,0.255963
-0.937462,0.351231
-0.897651,0.442986
-0.848864,0.530312
-0.791589,0.612335
-0.726397,0.688234
-0.653942,0.757251
-0.574947,0.818695
-0.490203,0.871953
-0.400557,0.916491
-0.306905,0.951864
-0.210184,0.977718
-0.111361,0.993796
-0.0114247,0.999935
0.0886259,0.996075
0.18779,0.982254
0.285077,0.958611
0.379512,0.925381
0.470153,0.882898
0.556092,0.831586
0.63647,0.771958
0.710484,0.70461
0.777392,0.630216
0.836527,0.54952
0.887296,0.463329
0.929193,0.372505
0.961797,0.277955
0.984784,0.180626
0.997922,0.0814908
1.00108,-0.0184594
0.99423,-0.118225
0.977437,-0.216808
0.950869,-0.313224
0.914792,-0.406507
0.869567,-0.495725
0.815647,-0.579985
0.75357,-0.658446
0.683958,-0.730323
0.607506,-0.794896
0.524979,-0.85152
0.437202,-0.899629
0.345053,-0.938742
0.249453,-0.968467
0.151359,-0.988508
0.0517519,-0.998663
-0.0483732,-0.998832
-0.148015,-0.989013
-0.246176,-0.969303
-0.341875,-0.939901
-0.434156,-0.901099
-0.522095,-0.853287
-0.604813,-0.796941
-0.681483,-0.732626
-0.751339,-0.660985
-0.81368,-0.582734
-0.867885,-0.498656
-0.913412,-0.409591
-0.949804,-0.31643
-0.976698,-0.220105
-0.993825,-0.121579
-1.00101,-0.0218374
-0.998192,0.0781229
-0.985389,0.177302
-0.962732,0.274708
-0.930447,0.369367
-0.888858,0.460332
-0.838381,0.546694
-0.77952,0.627589
-0.712863,0.702208
-0.639078,0.769805
-0.558902,0.829704
-0.473137,0.881306
-0.382641,0.924095
-0.288318,0.957643
-0.191112,0.981615
-0.091995,0.99577
0.00804197,0.999968
0.107999,0.994166
0.206875,0.978422
0.303683,0.952894
0.397454,0.917837
0.48725,0.873602
0.572174,0.820631
0.651377,0.759453
0.724065,0.690681
0.789513,0.615002
0.847065,0.533173
0.896147,0.446013
0.936268,0.354392
0.967026,0.259227
0.988113,0.16147
0.99932,0.0620986
1.00053,-0.037894
0.991741,-0.137508
0.973032,-0.235746
0.944592,-0.331628
0.906706,-0.424192
0.859753,-0.512515
0.804203,-0.595713
0.740611,-0.672954
0.669612,-0.743465
0.591918,-0.806542
0.508304,-0.861553
0.419607,-0.907948
0.326714,-0.945264
0.230554,-0.973128
0.132089,-0.99126
0.0323023,-0.999479
-0.0678071,-0.997704
-0.167239,-0.985952
-0.264998,-0.96434
-0.360107,-0.933085
-0.451614,-0.892499
-0.538606,-0.842988
-0.620212,-0.785047
-0.695616,-0.719256
-0.764063,-0.646272
-0.82487,-0.566825
-0.877428,-0.48171
-0.921212,-0.391778
-0.955784,-0.297928
-0.980798,-0.201099
-0.996004,-0.102259
-1.00125,-0.00239644
-0.996483,0.0974902
-0.981751,0.196402
-0.957202,0.29335
-0.923082,0.387364
-0.87973,0.477504
-0.827581,0.56287
-0.767156,0.642607
-0.699059,0.715917
-0.623972,0.782069
-0.542646,0.8404
-0.455892,0.890327
-0.36458,0.93135
-0.269622,0.963061
-0.171968,0.98514
-0.0725942,0.997368
0.0275056,0.999623
0.12733,0.991881
0.225882,0.97422
0.322174,0.946817
0.415245,0.909946
0.504164,0.863976
0.58804,0.809366
0.666037,0.746662
0.737373,0.676491
0.801335,0.599556
0.857284,0.516625
0.90466,0.428528
0.94299,0.336145
0.971889,0.240401
0.99107,0.142253
1.00034,0.042683
0.999606,-0.0573143
0.988877,-0.156738
0.968259,-0.254595
0.937958,-0.349906
0.898278,-0.441718
0.849614,-0.529112
0.792455,-0.611216
0.727371,-0.687207
0.655014,-0.756327
0.576106,-0.817882
0.491437,-0.87126
0.401854,-0.915924
0.308252,-0.951429
0.211568,-0.977421
0.112768,-0.993637
0.0128406,-0.999918
-0.0872154,-0.996199
-0.186399,-0.982518
-0.283719,-0.959012
-0.378202,-0.925916
-0.468902,-0.883561
-0.554914,-0.83237
-0.635376,-0.772856
-0.709485,-0.705613
-0.776499,-0.631314
-0.835748,-0.550701
-0.886639,-0.464582
-0.928664,-0.373817
-0.961403,-0.279313
-0.984527,-0.182017
-0.997806,-0.0829003
-1.00111,0.0170454
-0.994397,0.116821
-0.977743,0.215428
-0.951311,0.31188
-0.915367,0.405214
-0.870268,0.494496
-0.816468,0.578833
-0.754502,0.657381
-0.684991,0.729356
-0.608631,0.794037
-0.526184,0.850778
-0.438475,0.899011
-0.346382,0.938253
-0.250825,0.968114
-0.152759,0.988293
-0.0531659,0.998589
0.0469588,0.9989
0.146614,0.989221
0.244803,0.96965
0.340544,0.940383
0.43288,0.901712
0.520886,0.854023
0.603684,0.797795
0.680445,0.733588
0.750402,0.662046
0.812854,0.583883
0.867178,0.499881
0.912831,0.410881
0.949355,0.317772
0.976385,0.221485
0.993652,0.122983
1.00098,0.0232512
0.998302,-0.076713
0.985639,-0.17591
0.96312,-0.273348
0.930969,-0.368052
0.889509,-0.459076
0.839154,-0.54551
0.780407,-0.626488
0.713857,-0.701201
0.640167,-0.768902
0.560076,-0.828914
0.474384,-0.880637
0.383949,-0.923554
0.289674,-0.957235
0.192502,-0.981344
0.0934049,-0.995639
-0.00662601,-0.999978
-0.106591,-0.994317
-0.205489,-0.978713
-0.302333,-0.953322
-0.396154,-0.918398
-0.486013,-0.874289
-0.571012,-0.821438
-0.650301,-0.760373
-0.723086,-0.691703
-0.788641,-0.616117
-0.84631,-0.534369
-0.895515,-0.447278
-0.935765,-0.355714
-0.966658,-0.260593
-0.987884,-0.162866
-0.999231,-0.0635101
-1.00059,0.0364808
-0.991935,0.136107
-0.973365,0.234372
-0.945061,0.330293
-0.907306,0.422911
-0.860478,0.511301
-0.805046,0.594577
-0.741563,0.671907
-0.670664,0.742519
-0.593059,0.805705
-0.509523,0.860834
-0.420892,0.907355
-0.328052,0.944802
-0.231932,0.972801
-0.133492,0.991072
-0.0337176,0.999433
0.0663943,0.997799
0.165842,0.986187
0.263632,0.964713
0.358785,0.933593
0.45035,0.893136
0.537412,0.843748
0.6191,0.785922
0.694597,0.720237
0.763147,0.64735
0.824067,0.567989
0.876745,0.482949
0.920656,0.393079
0.955361,0.299278
0.980512,0.202484
0.995858,0.103666
1.00125,0.00381066
0.99662,-0.0960826
0.982029,-0.195015
0.957617,-0.291997
0.923629,-0.38606
0.880405,-0.476261
0.828377,-0.5617
0.768065,-0.641522
0.700072,-0.714929
0.625079,-0.781187
0.543835,-0.839633
0.457153,-0.889682
0.365899,-0.930835
0.270986,-0.962679
0.173363,-0.984896
0.0740064,-0.997265
-0.0260901,-0.99966
-0.125926,-0.99206
-0.224502,-0.974538
-0.320833,-0.947272
-0.413956,-0.910532
-0.50294,-0.864687
-0.586894,-0.810196
-0.664979,-0.747602
-0.736414,-0.677532
-0.800485,-0.600687
-0.856552,-0.517835
-0.904052,-0.429805
-0.942513,-0.337477
-0.971548,-0.241774
-0.990867,-0.143653
-1.00028,-0.0440959
-0.999687,0.0559024
-0.989098,0.155342
-0.968618,0.253227
-0.938452,0.348581
-0.898902,0.440449
-0.850363,0.527912
-0.79332,0.610096
-0.728344,0.686179
-0.656084,0.755401
-0.577263,0.817068
-0.49267,0.870565
-0.403151,0.915356
-0.309599,0.950993
-0.212952,0.977121
-0.114175,0.993477
-0.0142565,0.999899
0.0858047,0.996321
0.185008,0.982781
0.282361,0.959412
0.37689,0.92645
0.467651,0.884223
0.553735,0.833153
0.634281,0.773752
0.708485,0.706614
0.775604,0.63241
0.834967,0.551881
0.88598,0.465834
0.928134,0.375128
0.961006,0.280671
0.984268,0.183407
0.997688,0.0843095
1.00113,-0.0156313
0.994561,-0.115416
0.978047,-0.214046
0.951752,-0.310536
0.91594,-0.403921
0.870968,-0.493266
0.817286,-0.577679
0.755432,-0.656315
0.686023,-0.728388
0.609755,-0.793176
0.527388,-0.850034
0.439748,-0.89839
0.34771,-0.937763
0.252195,-0.967759
0.154158,-0.988076
0.0545799,-0.998513
-0.0455443,-0.998965
-0.145213,-0.989427
-0.24343,-0.969995
-0.339212,-0.940863
-0.431602,-0.902322
-0.519677,-0.854758
-0.602554,-0.798647
-0.679406,-0.734549
-0.749464,-0.663105
-0.812027,-0.585031
-0.86647,-0.501106
-0.912248,-0.41217
-0.948904,-0.319112
-0.97607,-0.222864
-0.993476,-0.124386
-1.00095,-0.024665
-0.99841,0.0753028
-0.985887,0.174518
-0.963506,0.271987
-0.93149,0.366737
-0.890159,0.45782
-0.839926,0.544324
-0.781294,0.625385
-0.714849,0.700192
-0.641255,0.767997
-0.561249,0.828122
-0.475631,0.879966
-0.385256,0.923011
-0.291029,0.956825
-0.193891,0.981071
-0.0948147,0.995506
0.00521003,0.999986
0.105183,0.994467
0.204103,0.979003
0.300983,0.953748
0.394853,0.918956
0.484774,0.874975
0.569848,0.822244
0.649223,0.76129
0.722106,0.692724
0.787768,0.61723
0.845552,0.535564
0.894881,0.448543
0.935261,0.357035
0.966288,0.261958
0.987652,0.164261
0.99914,0.0649214
1.00064,-0.0350674
0.992127,-0.134706
0.973695,-0.232997
0.945527,-0.328958
0.907904,-0.421629
0.861201,-0.510085
0.805887,-0.593439
0.742514,-0.670859
0.671715,-0.741571
0.594199,-0.804866
0.510742,-0.860113
0.422177,-0.906759
0.32939,-0.944338
0.233309,-0.972473
0.134895,-0.990883
0.0351327,-0.999384
-0.0649814,-0.997892
-0.164446,-0.98642
-0.262265,-0.965085
-0.357463,-0.934098
-0.449085,-0.893771
-0.536217,-0.844506
-0.617986,-0.786796
-0.693576,-0.721218
-0.76223,-0.648427
-0.823261,-0.569153
-0.87606,-0.484187
-0.920099,-0.394379
-0.954936,-0.300627
-0.980224,-0.203869
-0.99571,-0.105072
-1.00124,-0.00522488
-0.996755,0.0946748
-0.982304,0.193628
-0.958029,0.290644
-0.924175,0.384755
-0.881079,0.475017
-0.829171,0.56053
-0.768973,0.640437
-0.701084,0.71394
-0.626185,0.780303
-0.545023,0.838864
-0.458412,0.889035
-0.367216,0.930317
-0.272349,0.962295
-0.174757,0.98465
-0.0754184,0.997159
0.0246746,0.999696
0.124521,0.992237
0.223122,0.974854
0.319492,0.947724
0.412667,0.911116
0.501715,0.865397
0.585746,0.811024
0.66392,0.74854
0.735454,0.678572
0.799634,0.601817
0.855818,0.519045
0.903443,0.431082
0.942034,0.338808
0.971204,0.243146
0.990663,0.145053
1.00021,0.0455087
0.999765,-0.0544903
0.989317,-0.153944
0.968976,-0.251859
0.938945,-0.347255
0.899525,-0.439179
0.851109,-0.52671
0.794183,-0.608975
0.729314,-0.68515
0.657153,-0.754473
0.57842,-0.816252
0.493903,-0.869868
0.404446,-0.914785
0.310945,-0.950555
0.214335,-0.976819
0.115582,-0.993315
0.0156723,-0.999877
-0.0843938,-0.996441
-0.183616,-0.983041
-0.281002,-0.95981
-0.375578,-0.926981
-0.466398,-0.884882
-0.552554,-0.833935
-0.633185,-0.774648
-0.707484,-0.707614
-0.774708,-0.633505
-0.834185,-0.55306
-0.88532,-0.467085
-0.927602,-0.376439
-0.960608,-0.282028
-0.984007,-0.184797
-0.997567,-0.0857186
-1.00115,0.0142173
-0.994724,0.114011
-0.978349,0.212665
-0.952191,0.309192
-0.916511,0.402627
-0.871665,0.492035
-0.818104,0.576524
-0.756361,0.655247
-0.687054,0.727418
-0.610877,0.792314
-0.528591,0.849288
-0.441019,0.897768
-0.349038,0.937271
-0.253565,0.967401
-0.155557,0.987857
-0.0559937,0.998435
0.0441298,0.999028
0.143812,0.989631
0.242056,0.970338
0.337879,0.941341
0.430324,0.902931
0.518466,0.855491
0.601422,0.799497
0.678365,0.735508
0.748524,0.664163
0.811198,0.586177
0.865759,0.502329
0.911663,0.413458
0.948451,0.320452
0.975754,0.224242
0.993299,0.125789
1.00091,0.0260788
0.998515,-0.0738925
0.986133,-0.173125
0.96389,-0.270626
0.932008,-0.365421
0.890806,-0.456562
0.840696,-0.543137
0.782179,-0.624281
0.71584,-0.699181
0.642342,-0.767091
0.562422,-0.827329
0.476877,-0.879294
0.386563,-0.922466
0.292383,-0.956413
0.19528,-0.980796
0.0962242,-0.995371
-0.00379405,-0.999993
-0.103774,-0.994614
-0.202717,-0.97929
-0.299632,-0.954172
-0.393551,-0.919513
-0.483535,-0.875659
-0.568683,-0.823048
-0.648145,-0.762207
-0.721124,-0.693743
-0.786893,-0.618342
-0.844793,-0.536758
-0.894245,-0.449806
-0.934754,-0.358356
-0.965916,-0.263323
-0.987419,-0.165656
-0.999047,-0.0663326
-1.00069,0.033654
-0.992316,0.133304
-0.974024,0.231621
-0.945992,0.327622
-0.9085,0.420347
-0.861923,0.508868
-0.806726,0.5923
-0.743463,0.66981
-0.672764,0.740621
-0.595339,0.804026
-0.511959,0.859391
-0.42346,0.906162
-0.330727,0.943871
-0.234686,0.972142
-0.136298,0.990691
-0.0365478,0.999334
0.0635683,0.997983
0.163049,0.986652
0.260899,0.965454
0.35614,0.934602
0.447819,0.894404
0.53502,0.845263
0.616872,0.787668
0.692554,0.722197
0.761311,0.649503
0.822455,0.570315
0.875374,0.485424
0.919539,0.395678
0.95451,0.301976
0.979935,0.205253
0.99556,0.106479
1.00123,0.00663908
0.996888,-0.0932668
0.982577,-0.19224
0.95844,-0.289291
0.924719,-0.383449
0.88175,-0.473772
0.829964,-0.559358
0.769879,-0.63935
0.702094,-0.712949
0.627289,-0.779418
0.546211,-0.838093
0.45967,-0.888387
0.368533,-0.929797
0.273711,-0.961909
0.176151,-0.984402
0.0768303,-0.997052
-0.023259,-0.99973
-0.123116,-0.992411
-0.221741,-0.975169
-0.318149,-0.948174
-0.411376,-0.911698
-0.500489,-0.866105
-0.584597,-0.81185
-0.662859,-0.749477
-0.734492,-0.67961
-0.798781,-0.602946
-0.855082,-0.520253
-0.902832,-0.432357
-0.941553,-0.340138
-0.970859,-0.244518
-0.990457,-0.146452
-1.00015,-0.0469214
-0.999841,0.0530781
-0.989534,0.152547
-0.969332,0.25049
-0.939436,0.345928
-0.900146,0.437908
-0.851854,0.525508
-0.795044,0.607853
-0.730284,0.684119
-0.658221,0.753544
-0.579575,0.815434
-0.495134,0.869169
-0.405741,0.914213
-0.312291,0.950115
-0.215718,0.976515
-0.116988,0.993151
-0.0170881,0.999854
0.0829828,0.99656
0.182224,0.983299
0.279643,0.960206
0.374265,0.927511
0.465145,0.88554
0.551373,0.834714
0.632088,0.775541
0.706481,0.708613
0.77381,0.634598
0.833401,0.554238
